id,hex,updated_at,deleted_at,country_code
993,#000000,2024-02-08 08:18:50.1063+00,,ar
994,#000000,2024-02-08 08:18:50.322971+00,,ar
995,#000000,2024-02-08 08:18:50.499166+00,,ar
996,#000000,2024-02-08 08:18:50.645647+00,,ar
997,#000000,2024-02-08 08:18:50.82842+00,,ar
998,#000000,2024-02-08 08:18:50.952641+00,,ar
999,#000000,2024-02-08 08:18:51.139937+00,,ar
1000,#000000,2024-02-08 08:18:51.265628+00,,ar
1001,#000000,2024-02-08 08:18:51.412565+00,,au
1002,#000000,2024-02-08 08:18:51.532178+00,,au
1003,#000000,2024-02-08 08:18:51.750601+00,,au
1004,#000000,2024-02-08 08:18:52.02185+00,,au
1005,#000000,2024-02-08 08:18:52.191828+00,,au
1006,#000000,2024-02-08 08:18:52.380782+00,,au
1007,#000000,2024-02-08 08:18:52.589216+00,,au
1008,#000000,2024-02-08 08:18:52.692121+00,,au
1009,#000000,2024-02-08 08:18:52.850636+00,,au
1010,#000000,2024-02-08 08:18:53.018714+00,,au
1011,#000000,2024-02-08 08:18:53.297745+00,,au
1012,#000000,2024-02-08 08:18:53.491918+00,,au
1013,#000000,2024-02-08 08:18:53.662072+00,,au
1014,#000000,2024-02-08 08:18:53.850097+00,,au
1015,#000000,2024-02-08 08:18:54.031556+00,,au
1016,#000000,2024-02-08 08:18:54.218074+00,,au
1017,#000000,2024-02-08 08:18:54.420733+00,,au
1018,#000000,2024-02-08 08:18:54.650407+00,,au
1019,#000000,2024-02-08 08:18:54.814278+00,,au
1020,#000000,2024-02-08 08:18:55.061804+00,,au
1021,#000000,2024-02-08 08:18:55.283766+00,,au
1022,#000000,2024-02-08 08:18:55.441738+00,,au
1023,#000000,2024-02-08 08:18:55.628667+00,,au
1025,#000000,2024-02-08 08:18:55.851357+00,,au
1026,#000000,2024-02-08 08:18:56.008797+00,,au
1027,#000000,2024-02-08 08:18:56.166956+00,,au
1028,#000000,2024-02-08 08:18:56.365725+00,,au
1029,#000000,2024-02-08 08:18:56.596396+00,,au
1030,#000000,2024-02-08 08:18:56.782932+00,,au
1031,#000000,2024-02-08 08:18:56.972749+00,,au
1032,#000000,2024-02-08 08:18:57.075415+00,,au
1033,#000000,2024-02-08 08:18:57.276584+00,,au
1034,#000000,2024-02-08 08:18:57.398853+00,,au
1035,#000000,2024-02-08 08:18:57.636784+00,,au
1036,#000000,2024-02-08 08:18:57.819342+00,,au
1037,#000000,2024-02-08 08:18:58.005732+00,,au
1038,#000000,2024-02-08 08:18:58.290222+00,,au
1039,#000000,2024-02-08 08:18:58.50911+00,,az
1042,#000000,2024-02-08 08:18:58.962555+00,,ba
1043,#000000,2024-02-08 08:18:59.191287+00,,ba
1045,#000000,2024-02-08 08:18:59.386694+00,,ba
1048,#000000,2024-02-08 08:18:59.935341+00,,bd
1049,#000000,2024-02-08 08:19:00.206901+00,,bd
1050,#000000,2024-02-08 08:19:00.454319+00,,bd
1051,#000000,2024-02-08 08:19:00.640233+00,,bd
1052,#000000,2024-02-08 08:19:00.903383+00,,be
1053,#000000,2024-02-08 08:19:01.096956+00,,be
1054,#000000,2024-02-08 08:19:01.284204+00,,be
1055,#000000,2024-02-08 08:19:01.38572+00,,be
1056,#000000,2024-02-08 08:19:01.54235+00,,be
1057,#000000,2024-02-08 08:19:01.731516+00,,be
1058,#000000,2024-02-08 08:19:01.921141+00,,bf
1059,#000000,2024-02-08 08:19:02.182387+00,,bf
1060,#000000,2024-02-08 08:19:02.416015+00,,bi
1061,#000000,2024-02-08 08:19:02.527884+00,,bi
1062,#000000,2024-02-08 08:19:02.633485+00,,bi
1063,#000000,2024-02-08 08:19:02.853306+00,,bi
1064,#000000,2024-02-08 08:19:02.952325+00,,bi
1065,#000000,2024-02-08 08:19:03.130412+00,,bi
1066,#000000,2024-02-08 08:19:03.240501+00,,bi
1067,#000000,2024-02-08 08:19:03.519897+00,,bi
1068,#000000,2024-02-08 08:19:03.735286+00,,bi
1069,#000000,2024-02-08 08:19:03.883584+00,,bi
1070,#000000,2024-02-08 08:19:04.083718+00,,bi
1071,#000000,2024-02-08 08:19:04.259675+00,,bi
1072,#000000,2024-02-08 08:19:04.440114+00,,bi
1073,#000000,2024-02-08 08:19:04.717345+00,,bj
1074,#000000,2024-02-08 08:19:04.896543+00,,bj
1075,#000000,2024-02-08 08:19:05.12555+00,,bj
1076,#000000,2024-02-08 08:19:05.324375+00,,bj
1077,#000000,2024-02-08 08:19:05.527882+00,,bj
1078,#000000,2024-02-08 08:19:05.634114+00,,bj
1079,#000000,2024-02-08 08:19:05.817541+00,,bj
1080,#000000,2024-02-08 08:19:06.043922+00,,bj
1081,#000000,2024-02-08 08:19:06.310173+00,,bj
1082,#000000,2024-02-08 08:19:06.413197+00,,bj
1083,#000000,2024-02-08 08:19:06.594832+00,,bj
1084,#000000,2024-02-08 08:19:06.821255+00,,bj
1085,#000000,2024-02-08 08:19:07.042695+00,,bj
1086,#000000,2024-02-08 08:19:07.216956+00,,bj
1087,#000000,2024-02-08 08:19:07.402794+00,,bj
1088,#000000,2024-02-08 08:19:07.523446+00,,bj
1089,#000000,2024-02-08 08:19:07.757997+00,,bj
1090,#000000,2024-02-08 08:19:07.977671+00,,bj
1091,#000000,2024-02-08 08:19:08.172063+00,,bj
1092,#000000,2024-02-08 08:19:08.278437+00,,bj
1093,#000000,2024-02-08 08:19:08.461686+00,,bj
1094,#000000,2024-02-08 08:19:08.667567+00,,bj
1095,#000000,2024-02-08 08:19:08.851056+00,,bo
1096,#000000,2024-02-08 08:19:09.067826+00,,bo
1097,#000000,2024-02-08 08:19:09.242128+00,,bo
1098,#000000,2024-02-08 08:19:09.456941+00,,bo
1099,#000000,2024-02-08 08:19:09.648746+00,,bo
1100,#000000,2024-02-08 08:19:09.842368+00,,bo
1101,#000000,2024-02-08 08:19:10.034999+00,,bo
1103,#000000,2024-02-08 08:19:10.315216+00,,bo
1104,#000000,2024-02-08 08:19:10.518004+00,,bo
1105,#000000,2024-02-08 08:19:10.683569+00,,bo
1106,#000000,2024-02-08 08:19:10.956005+00,,bo
1107,#000000,2024-02-08 08:19:11.228005+00,,bo
1108,#000000,2024-02-08 08:19:11.338656+00,,bo
1109,#000000,2024-02-08 08:19:11.509601+00,,bo
1110,#000000,2024-02-08 08:19:11.700742+00,,bo
1111,#000000,2024-02-08 08:19:11.871338+00,,bo
1112,#000000,2024-02-08 08:19:12.137998+00,,bo
1113,#000000,2024-02-08 08:19:12.31738+00,,bo
1114,#000000,2024-02-08 08:19:12.532987+00,,bo
1115,#000000,2024-02-08 08:19:12.730665+00,,bo
1116,#000000,2024-02-08 08:19:13.022633+00,,bo
1117,#000000,2024-02-08 08:19:13.225827+00,,bo
1118,#000000,2024-02-08 08:19:13.441259+00,,bo
1119,#000000,2024-02-08 08:19:13.623502+00,,bo
1120,#000000,2024-02-08 08:19:13.852013+00,,bo
1121,#000000,2024-02-08 08:19:14.02749+00,,bo
1122,#000000,2024-02-08 08:19:14.130036+00,,bo
1123,#000000,2024-02-08 08:19:14.355312+00,,bo
1124,#000000,2024-02-08 08:19:14.638415+00,,bo
1125,#000000,2024-02-08 08:19:14.823655+00,,bo
1126,#000000,2024-02-08 08:19:15.030473+00,,bo
1128,#000000,2024-02-08 08:19:15.400051+00,,bo
1129,#000000,2024-02-08 08:19:15.59532+00,,bo
1130,#000000,2024-02-08 08:19:15.842239+00,,bo
1131,#000000,2024-02-08 08:19:16.006517+00,,bo
1132,#000000,2024-02-08 08:19:16.181302+00,,bo
1133,#000000,2024-02-08 08:19:16.367711+00,,bo
1134,#000000,2024-02-08 08:19:16.547392+00,,bo
1136,#000000,2024-02-08 08:19:16.903148+00,,bo
1137,#000000,2024-02-08 08:19:17.156503+00,,bo
1138,#000000,2024-02-08 08:19:17.327919+00,,bo
1139,#000000,2024-02-08 08:19:17.566799+00,,bo
1140,#000000,2024-02-08 08:19:17.764199+00,,bo
1142,#000000,2024-02-08 08:19:18.203453+00,,bo
1144,#000000,2024-02-08 08:19:18.763381+00,,bo
1145,#000000,2024-02-08 08:19:18.975509+00,,br
1147,#000000,2024-02-08 08:19:19.359547+00,,br
1148,#000000,2024-02-08 08:19:19.623914+00,,br
1149,#000000,2024-02-08 08:19:19.877286+00,,br
1150,#000000,2024-02-08 08:19:20.063558+00,,br
1151,#000000,2024-02-08 08:19:20.329827+00,,br
1152,#000000,2024-02-08 08:19:20.551107+00,,br
1153,#000000,2024-02-08 08:19:20.766591+00,,br
1154,#000000,2024-02-08 08:19:20.861109+00,,br
1155,#000000,2024-02-08 08:19:20.977575+00,,br
1156,#000000,2024-02-08 08:19:21.184193+00,,br
1157,#000000,2024-02-08 08:19:21.367202+00,,br
1158,#000000,2024-02-08 08:19:21.493533+00,,br
1159,#000000,2024-02-08 08:19:21.696619+00,,br
1160,#000000,2024-02-08 08:19:21.905341+00,,br
1161,#000000,2024-02-08 08:19:22.185675+00,,br
1162,#000000,2024-02-08 08:19:22.38644+00,,br
1163,#000000,2024-02-08 08:19:22.561849+00,,br
1164,#000000,2024-02-08 08:19:22.676964+00,,br
1165,#000000,2024-02-08 08:19:22.860811+00,,br
1166,#000000,2024-02-08 08:19:23.079159+00,,br
1167,#000000,2024-02-08 08:19:23.280537+00,,br
1168,#000000,2024-02-08 08:19:23.399271+00,,br
1169,#000000,2024-02-08 08:19:23.590748+00,,br
1170,#000000,2024-02-08 08:19:23.763687+00,,br
1171,#000000,2024-02-08 08:19:24.009583+00,,br
1172,#000000,2024-02-08 08:19:24.194263+00,,br
1173,#000000,2024-02-08 08:19:24.36802+00,,br
1174,#000000,2024-02-08 08:19:24.580291+00,,br
1175,#000000,2024-02-08 08:19:24.761268+00,,br
1176,#000000,2024-02-08 08:19:24.934718+00,,br
1177,#000000,2024-02-08 08:19:25.110894+00,,br
1178,#000000,2024-02-08 08:19:25.26945+00,,br
1179,#000000,2024-02-08 08:19:25.443561+00,,br
1180,#000000,2024-02-08 08:19:25.548864+00,,br
1181,#000000,2024-02-08 08:19:25.749989+00,,br
1182,#000000,2024-02-08 08:19:25.872919+00,,br
1183,#000000,2024-02-08 08:19:25.98767+00,,br
1339,#000000,2024-02-08 08:19:56.205226+00,,br
1340,#000000,2024-02-08 08:19:56.395155+00,,br
1341,#000000,2024-02-08 08:19:56.589699+00,,br
1342,#000000,2024-02-08 08:19:56.780543+00,,br
1343,#000000,2024-02-08 08:19:56.971226+00,,br
1344,#000000,2024-02-08 08:19:57.145262+00,,br
1345,#000000,2024-02-08 08:19:57.35081+00,,br
1346,#000000,2024-02-08 08:19:57.558074+00,,br
1347,#000000,2024-02-08 08:19:57.790299+00,,br
1348,#000000,2024-02-08 08:19:57.964045+00,,br
1349,#000000,2024-02-08 08:19:58.14575+00,,br
1350,#000000,2024-02-08 08:19:58.334253+00,,br
1351,#000000,2024-02-08 08:19:58.542137+00,,br
1352,#000000,2024-02-08 08:19:58.714783+00,,br
1685,#000000,2024-02-08 08:20:58.758559+00,,cg
1686,#000000,2024-02-08 08:20:58.943468+00,,ch
1687,#000000,2024-02-08 08:20:59.122061+00,,ch
1688,#000000,2024-02-08 08:20:59.295313+00,,ch
1689,#000000,2024-02-08 08:20:59.549237+00,,ch
1690,#000000,2024-02-08 08:20:59.731696+00,,ci
1691,#000000,2024-02-08 08:20:59.9855+00,,ci
1692,#000000,2024-02-08 08:21:00.207435+00,,ci
1693,#000000,2024-02-08 08:21:00.367025+00,,ci
1694,#000000,2024-02-08 08:21:00.64486+00,,ci
1695,#000000,2024-02-08 08:21:00.811279+00,,ci
1696,#000000,2024-02-08 08:21:01.015859+00,,ci
1697,#000000,2024-02-08 08:21:01.216495+00,,ci
1698,#000000,2024-02-08 08:21:01.323238+00,,ci
1699,#000000,2024-02-08 08:21:01.53387+00,,ci
1703,#000000,2024-02-08 08:21:02.231032+00,,ci
1705,#000000,2024-02-08 08:21:02.589627+00,,ci
1710,#000000,2024-02-08 08:21:03.220314+00,,ci
1711,#000000,2024-02-08 08:21:03.42662+00,,ci
1712,#000000,2024-02-08 08:21:03.628365+00,,ci
1713,#000000,2024-02-08 08:21:03.738276+00,,ci
1714,#000000,2024-02-08 08:21:03.92442+00,,ci
1715,#000000,2024-02-08 08:21:04.11468+00,,ci
1716,#000000,2024-02-08 08:21:04.321871+00,,ci
1717,#000000,2024-02-08 08:21:04.526385+00,,cl
1718,#000000,2024-02-08 08:21:04.702615+00,,cl
1719,#000000,2024-02-08 08:21:04.816949+00,,cl
1720,#000000,2024-02-08 08:21:04.9969+00,,cl
1721,#000000,2024-02-08 08:21:05.12694+00,,cl
1722,#000000,2024-02-08 08:21:05.235197+00,,cl
1723,#000000,2024-02-08 08:21:05.49545+00,,cl
1724,#000000,2024-02-08 08:21:05.703645+00,,cl
1725,#000000,2024-02-08 08:21:05.883013+00,,cl
1726,#000000,2024-02-08 08:21:06.07617+00,,cl
1727,#000000,2024-02-08 08:21:06.181982+00,,cl
1728,#000000,2024-02-08 08:21:06.354668+00,,cl
1729,#000000,2024-02-08 08:21:06.52924+00,,cl
1730,#000000,2024-02-08 08:21:06.703947+00,,cl
1731,#000000,2024-02-08 08:21:06.889164+00,,cl
1732,#000000,2024-02-08 08:21:07.070755+00,,cl
1733,#000000,2024-02-08 08:21:07.245273+00,,cl
1734,#000000,2024-02-08 08:21:07.450777+00,,cl
1735,#000000,2024-02-08 08:21:07.678594+00,,cl
1736,#000000,2024-02-08 08:21:07.863113+00,,cl
1737,#000000,2024-02-08 08:21:07.977466+00,,cl
1738,#000000,2024-02-08 08:21:08.146886+00,,cl
1739,#000000,2024-02-08 08:21:08.305458+00,,cl
1740,#000000,2024-02-08 08:21:08.509955+00,,cl
1741,#000000,2024-02-08 08:21:08.705764+00,,cl
1742,#000000,2024-02-08 08:21:08.893657+00,,cl
1743,#000000,2024-02-08 08:21:09.084047+00,,cl
1744,#000000,2024-02-08 08:21:09.262952+00,,cl
1745,#000000,2024-02-08 08:21:09.371101+00,,cl
1746,#000000,2024-02-08 08:21:09.587601+00,,cl
1747,#000000,2024-02-08 08:21:09.773414+00,,cl
1748,#000000,2024-02-08 08:21:09.968176+00,,cl
1749,#000000,2024-02-08 08:21:10.198965+00,,cl
1750,#000000,2024-02-08 08:21:10.37661+00,,cm
1751,#000000,2024-02-08 08:21:10.560286+00,,cm
1752,#000000,2024-02-08 08:21:10.814724+00,,cm
1753,#000000,2024-02-08 08:21:11.09259+00,,cm
1754,#000000,2024-02-08 08:21:11.329696+00,,cm
1755,#000000,2024-02-08 08:21:11.445849+00,,cm
1756,#000000,2024-02-08 08:21:11.643034+00,,cm
1757,#000000,2024-02-08 08:21:11.84908+00,,cm
1758,#000000,2024-02-08 08:21:12.037373+00,,cm
1759,#000000,2024-02-08 08:21:12.286415+00,,cm
1760,#000000,2024-02-08 08:21:12.450212+00,,cm
1761,#000000,2024-02-08 08:21:12.603621+00,,cm
1762,#000000,2024-02-08 08:21:12.765934+00,,cm
1763,#000000,2024-02-08 08:21:12.974126+00,,cm
1764,#000000,2024-02-08 08:21:13.188894+00,,cm
1765,#000000,2024-02-08 08:21:13.370546+00,,cm
1766,#000000,2024-02-08 08:21:13.574025+00,,cm
1767,#000000,2024-02-08 08:21:13.78871+00,,cm
1768,#000000,2024-02-08 08:21:14.043104+00,,cm
1769,#000000,2024-02-08 08:21:14.249009+00,,cm
1770,#000000,2024-02-08 08:21:14.436542+00,,cm
1771,#000000,2024-02-08 08:21:14.659364+00,,cm
1772,#000000,2024-02-08 08:21:14.848996+00,,cm
1773,#000000,2024-02-08 08:21:15.045093+00,,cm
1774,#000000,2024-02-08 08:21:15.239809+00,,cm
1775,#000000,2024-02-08 08:21:15.424255+00,,cm
1776,#000000,2024-02-08 08:21:15.609289+00,,cm
1777,#000000,2024-02-08 08:21:15.741593+00,,cm
1778,#000000,2024-02-08 08:21:15.922854+00,,cm
1779,#000000,2024-02-08 08:21:16.121342+00,,cm
1780,#000000,2024-02-08 08:21:16.471401+00,,cm
1781,#000000,2024-02-08 08:21:16.707309+00,,cm
1782,#000000,2024-02-08 08:21:16.886396+00,,cm
1783,#000000,2024-02-08 08:21:17.08395+00,,cm
1784,#000000,2024-02-08 08:21:17.263511+00,,cm
1785,#000000,2024-02-08 08:21:17.394215+00,,cm
1786,#000000,2024-02-08 08:21:17.578467+00,,cm
1787,#000000,2024-02-08 08:21:17.812995+00,,cm
1788,#000000,2024-02-08 08:21:18.034023+00,,cm
1789,#000000,2024-02-08 08:21:18.239188+00,,cm
1790,#000000,2024-02-08 08:21:18.408064+00,,cn
1791,#000000,2024-02-08 08:21:18.674453+00,,cn
1792,#000000,2024-02-08 08:21:18.881575+00,,cn
1793,#000000,2024-02-08 08:21:19.038366+00,,cn
1794,#000000,2024-02-08 08:21:19.225499+00,,cn
1795,#000000,2024-02-08 08:21:19.422667+00,,cn
1796,#000000,2024-02-08 08:21:19.693081+00,,cn
1797,#000000,2024-02-08 08:21:19.880329+00,,cn
1798,#000000,2024-02-08 08:21:20.12793+00,,cn
1799,#000000,2024-02-08 08:21:20.420686+00,,cn
1800,#000000,2024-02-08 08:21:20.603319+00,,cn
1801,#000000,2024-02-08 08:21:20.82335+00,,cn
1802,#000000,2024-02-08 08:21:21.028969+00,,cn
1803,#000000,2024-02-08 08:21:21.255378+00,,co
1804,#000000,2024-02-08 08:21:21.472108+00,,co
1184,#000000,2024-02-08 08:19:26.190537+00,,br
1185,#000000,2024-02-08 08:19:26.422082+00,,br
1186,#000000,2024-02-08 08:19:26.635296+00,,br
1187,#000000,2024-02-08 08:19:26.815273+00,,br
1188,#000000,2024-02-08 08:19:27.070117+00,,br
1189,#000000,2024-02-08 08:19:27.302834+00,,br
1190,#000000,2024-02-08 08:19:27.533286+00,,br
1191,#000000,2024-02-08 08:19:27.717235+00,,br
1192,#000000,2024-02-08 08:19:27.824859+00,,br
1193,#000000,2024-02-08 08:19:28.007965+00,,br
1194,#000000,2024-02-08 08:19:28.178906+00,,br
1195,#000000,2024-02-08 08:19:28.393889+00,,br
1196,#000000,2024-02-08 08:19:28.662705+00,,br
1198,#000000,2024-02-08 08:19:28.955984+00,,br
1199,#000000,2024-02-08 08:19:29.129464+00,,br
1200,#000000,2024-02-08 08:19:29.307333+00,,br
1201,#000000,2024-02-08 08:19:29.499361+00,,br
1202,#000000,2024-02-08 08:19:29.783931+00,,br
1203,#000000,2024-02-08 08:19:29.88846+00,,br
1204,#000000,2024-02-08 08:19:30.136724+00,,br
1205,#000000,2024-02-08 08:19:30.319039+00,,br
1206,#000000,2024-02-08 08:19:30.429956+00,,br
1207,#000000,2024-02-08 08:19:30.537889+00,,br
1208,#000000,2024-02-08 08:19:30.733373+00,,br
1209,#000000,2024-02-08 08:19:30.881877+00,,br
1210,#000000,2024-02-08 08:19:31.063529+00,,br
1211,#000000,2024-02-08 08:19:31.166759+00,,br
1212,#000000,2024-02-08 08:19:31.450966+00,,br
1213,#000000,2024-02-08 08:19:31.684345+00,,br
1214,#000000,2024-02-08 08:19:31.988226+00,,br
1215,#000000,2024-02-08 08:19:32.164947+00,,br
1216,#000000,2024-02-08 08:19:32.32875+00,,br
1217,#000000,2024-02-08 08:19:32.525767+00,,br
1218,#000000,2024-02-08 08:19:32.749439+00,,br
1219,#000000,2024-02-08 08:19:32.864638+00,,br
1220,#000000,2024-02-08 08:19:33.071085+00,,br
1221,#000000,2024-02-08 08:19:33.230249+00,,br
1222,#000000,2024-02-08 08:19:33.454029+00,,br
1223,#000000,2024-02-08 08:19:33.651125+00,,br
1224,#000000,2024-02-08 08:19:33.845941+00,,br
1225,#000000,2024-02-08 08:19:34.053216+00,,br
1226,#000000,2024-02-08 08:19:34.223095+00,,br
1227,#000000,2024-02-08 08:19:34.47823+00,,br
1228,#000000,2024-02-08 08:19:34.657686+00,,br
1229,#000000,2024-02-08 08:19:34.889393+00,,br
1230,#000000,2024-02-08 08:19:35.100394+00,,br
1231,#000000,2024-02-08 08:19:35.203627+00,,br
1232,#000000,2024-02-08 08:19:35.48938+00,,br
1233,#000000,2024-02-08 08:19:35.73456+00,,br
1234,#000000,2024-02-08 08:19:35.976824+00,,br
1235,#000000,2024-02-08 08:19:36.095445+00,,br
1236,#000000,2024-02-08 08:19:36.2816+00,,br
1237,#000000,2024-02-08 08:19:36.446038+00,,br
1238,#000000,2024-02-08 08:19:36.576448+00,,br
1239,#000000,2024-02-08 08:19:36.759571+00,,br
1240,#000000,2024-02-08 08:19:36.950118+00,,br
1241,#000000,2024-02-08 08:19:37.153359+00,,br
1242,#000000,2024-02-08 08:19:37.334904+00,,br
1243,#000000,2024-02-08 08:19:37.549364+00,,br
1244,#000000,2024-02-08 08:19:37.704271+00,,br
1245,#000000,2024-02-08 08:19:37.892285+00,,br
1246,#000000,2024-02-08 08:19:38.148136+00,,br
1247,#000000,2024-02-08 08:19:38.248082+00,,br
1248,#000000,2024-02-08 08:19:38.421372+00,,br
1249,#000000,2024-02-08 08:19:38.708089+00,,br
1250,#000000,2024-02-08 08:19:38.890166+00,,br
1251,#000000,2024-02-08 08:19:39.145818+00,,br
1252,#000000,2024-02-08 08:19:39.305782+00,,br
1253,#000000,2024-02-08 08:19:39.521054+00,,br
1254,#000000,2024-02-08 08:19:39.72429+00,,br
1255,#000000,2024-02-08 08:19:40.014265+00,,br
1256,#000000,2024-02-08 08:19:40.226532+00,,br
1257,#000000,2024-02-08 08:19:40.423141+00,,br
1258,#000000,2024-02-08 08:19:40.617955+00,,br
1259,#000000,2024-02-08 08:19:40.794681+00,,br
1260,#000000,2024-02-08 08:19:41.040936+00,,br
1261,#000000,2024-02-08 08:19:41.294284+00,,br
1262,#000000,2024-02-08 08:19:41.406496+00,,br
1263,#000000,2024-02-08 08:19:41.643631+00,,br
1264,#000000,2024-02-08 08:19:41.830035+00,,br
1265,#000000,2024-02-08 08:19:42.036544+00,,br
1266,#000000,2024-02-08 08:19:42.290816+00,,br
1267,#000000,2024-02-08 08:19:42.490961+00,,br
1268,#000000,2024-02-08 08:19:42.703136+00,,br
1269,#000000,2024-02-08 08:19:42.866639+00,,br
1270,#000000,2024-02-08 08:19:43.095849+00,,br
1271,#000000,2024-02-08 08:19:43.281606+00,,br
1272,#000000,2024-02-08 08:19:43.499747+00,,br
1273,#000000,2024-02-08 08:19:43.754405+00,,br
1274,#000000,2024-02-08 08:19:43.854613+00,,br
1275,#000000,2024-02-08 08:19:44.046556+00,,br
1276,#000000,2024-02-08 08:19:44.215895+00,,br
1277,#000000,2024-02-08 08:19:44.412453+00,,br
1278,#000000,2024-02-08 08:19:44.571596+00,,br
1279,#000000,2024-02-08 08:19:44.761668+00,,br
1280,#000000,2024-02-08 08:19:44.943519+00,,br
1281,#000000,2024-02-08 08:19:45.145566+00,,br
1282,#000000,2024-02-08 08:19:45.374421+00,,br
1283,#000000,2024-02-08 08:19:45.621168+00,,br
1284,#000000,2024-02-08 08:19:45.817678+00,,br
1285,#000000,2024-02-08 08:19:45.997343+00,,br
1286,#000000,2024-02-08 08:19:46.209848+00,,br
1287,#000000,2024-02-08 08:19:46.394419+00,,br
1288,#000000,2024-02-08 08:19:46.588807+00,,br
1289,#000000,2024-02-08 08:19:46.877912+00,,br
1290,#000000,2024-02-08 08:19:47.073099+00,,br
1291,#000000,2024-02-08 08:19:47.256535+00,,br
1292,#000000,2024-02-08 08:19:47.375497+00,,br
1293,#000000,2024-02-08 08:19:47.613836+00,,br
1294,#000000,2024-02-08 08:19:47.913663+00,,br
1295,#000000,2024-02-08 08:19:48.021153+00,,br
1296,#000000,2024-02-08 08:19:48.131034+00,,br
1297,#000000,2024-02-08 08:19:48.255932+00,,br
1298,#000000,2024-02-08 08:19:48.470027+00,,br
1299,#000000,2024-02-08 08:19:48.592364+00,,br
1300,#000000,2024-02-08 08:19:48.86905+00,,br
1302,#000000,2024-02-08 08:19:49.275792+00,,br
1303,#000000,2024-02-08 08:19:49.431832+00,,br
1304,#000000,2024-02-08 08:19:49.660009+00,,br
1305,#000000,2024-02-08 08:19:49.845035+00,,br
1306,#000000,2024-02-08 08:19:50.067931+00,,br
1307,#000000,2024-02-08 08:19:50.26453+00,,br
1308,#000000,2024-02-08 08:19:50.433263+00,,br
1309,#000000,2024-02-08 08:19:50.623473+00,,br
1310,#000000,2024-02-08 08:19:50.807575+00,,br
1311,#000000,2024-02-08 08:19:51.008905+00,,br
1312,#000000,2024-02-08 08:19:51.206871+00,,br
1313,#000000,2024-02-08 08:19:51.386781+00,,br
1314,#000000,2024-02-08 08:19:51.595185+00,,br
1315,#000000,2024-02-08 08:19:51.776174+00,,br
1316,#000000,2024-02-08 08:19:52.049665+00,,br
1318,#000000,2024-02-08 08:19:52.378677+00,,br
1319,#000000,2024-02-08 08:19:52.580444+00,,br
1320,#000000,2024-02-08 08:19:52.692336+00,,br
1321,#000000,2024-02-08 08:19:52.890149+00,,br
1322,#000000,2024-02-08 08:19:53.084948+00,,br
1323,#000000,2024-02-08 08:19:53.195169+00,,br
1324,#000000,2024-02-08 08:19:53.384375+00,,br
1325,#000000,2024-02-08 08:19:53.487263+00,,br
1326,#000000,2024-02-08 08:19:53.717591+00,,br
1327,#000000,2024-02-08 08:19:53.898439+00,,br
1328,#000000,2024-02-08 08:19:54.175349+00,,br
1329,#000000,2024-02-08 08:19:54.38556+00,,br
1330,#000000,2024-02-08 08:19:54.498509+00,,br
1331,#000000,2024-02-08 08:19:54.610987+00,,br
1332,#000000,2024-02-08 08:19:54.792051+00,,br
1333,#000000,2024-02-08 08:19:54.979033+00,,br
1334,#000000,2024-02-08 08:19:55.084127+00,,br
1335,#000000,2024-02-08 08:19:55.264352+00,,br
1336,#000000,2024-02-08 08:19:55.557806+00,,br
1337,#000000,2024-02-08 08:19:55.81934+00,,br
1338,#000000,2024-02-08 08:19:55.993791+00,,br
1353,#000000,2024-02-08 08:19:59.021348+00,,br
1354,#000000,2024-02-08 08:19:59.223952+00,,br
1355,#000000,2024-02-08 08:19:59.341618+00,,br
1356,#000000,2024-02-08 08:19:59.526602+00,,br
1357,#000000,2024-02-08 08:19:59.64515+00,,br
1358,#000000,2024-02-08 08:19:59.833699+00,,br
1359,#000000,2024-02-08 08:19:59.992659+00,,br
1360,#000000,2024-02-08 08:20:00.260117+00,,br
1361,#000000,2024-02-08 08:20:00.549078+00,,br
1362,#000000,2024-02-08 08:20:00.736344+00,,br
1363,#000000,2024-02-08 08:20:00.921355+00,,br
